state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32001,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի և սարքավորումների ձեռքբերում,ՀԲ-ի աջակցությամբ իրականացվող  Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի  և սարքավորումների ձեռքբերում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,4174467.6,4174467.6,525178.8,525178.8,45314.97,0.011,0.086,1861684.2,1861684.2,51997.9,51997.9,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32002,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագիր շրջանակներում ԿՖԿՏՀ ներդրում,ՀՀ ֆինանսների նախարարության և ՌԴ ֆինանսների նախարարության միջև` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում Կառավարության ֆինանսական կառավարման տեղեկատվական համակարգերի ներդրում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,4174467.6,4174467.6,525178.8,525178.8,45314.97,0.011,0.086,1560747.5,1560747.5,390180.7,390180.7,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",11001,Համաշխարհային բանկի աջակցությամբ իրականացվող Տարածքային զարգացման հիմնադրամի ծրագրի կառավարում,Տարածքային զարգացման հիմնադրամի ծրագիր` ՀՀ աղքատ և խոցելի խմբերի կյանքի ստանդարտների բարձրացման նպատակով,Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,3770821.9,3770821.9,630332.7,630332.7,295560.94,0.078,0.469,323254.8,323254.8,84765.5,84765.5,62633.52,0.194,0.739
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",11002,ԱՄՆ Միջազգային զարգացման գործակալության աջակցությամբ իրականացվող Տեղական ինքնակառավարման բարեփոխումների դրամաշնորհային ծրագիր,"Օժանդակության տրամադրում տեղական և տարածքային ինքնակառավարման մարմիններին միջհամայնքային ենթածրագրերի նախագծման, ընտրության և իրականացման աշխատանքներում:",Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,3770821.9,3770821.9,630332.7,630332.7,295560.94,0.078,0.469,4802.7,4802.7,2612.7,2612.7,580.0,0.121,0.222
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12001,"Համաշխարհային բանկի աջակցությամբ իրականացվող  Տարածքային զարգացման հիմնադրամի ծրագրի շրջանակներում ՀՀ տարածքներում ջրագծերի, առողջապահության, կրթության, մշակույթի, հատուկ խնամքի և  ենթակառուցվածքների ոլորտի վերականգնման և  շինարարության աշխատանքներ","Տարածքային զարգացման հիմնադրամի ծրագրով նախատեսված ՀՀ տարածքներում ջրագծերի, առողջապահության, կրթության օբյեկտների, մշակույթային տների, ծերանոցների, մանկատների, հատուկ դպրոցների, մանկապարտեզների և կոյուղու օբյեկտների հիմնանորոգում և շինարարություն",Տրանսֆերտների տրամադրում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,3770821.9,3770821.9,630332.7,630332.7,295560.94,0.078,0.469,2820764.9,2820764.9,525315.9,525315.9,180104.89,0.064,0.343
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12002,"Համաշխարհային բանկի աջակցությամբ իրականացվող Սոցիալական ներդրումների և տեղական զարգացման  դրամաշնորհային ծրագրի շրջանակներում oժանդակության տրամադրում, միջհամայնքային ենթածրագրերի նախագծման, ընտրության և իրականացման աշխատանքներում:","Ծրագրով նախատեսված է տեխնիկայի, սարքավորումների տրամադրում և ենթակառուցվածքների վերականգնում/կառուցում",Տրանսֆերտների տրամադրում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,3770821.9,3770821.9,630332.7,630332.7,295560.94,0.078,0.469,8806.9,8806.9,8806.9,8806.9,12852.74,1.459,1.459
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12003,"ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղական ինքնակառավարման բարեփոխումների դրամաշնորհային ծրագրի շրջանակներում ՀՀ խոշորացվող համայնքներում հանրային ծառայությունների բարելավում, ընդլայնում, միջհամայնքային ենթածրագրերի նախագծում, ընտրություն և իրականացում:",Տեղական ինքնակառավարման բարեփոխումների ծրագրով նախատեսված ՀՀ խոշորացված համայնքներին տեխնիկայի տրամադրում և ենթակառուցվածքների վերականգնում/կառուցում,Տրանսֆերտների տրամադրում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,3770821.9,3770821.9,630332.7,630332.7,295560.94,0.078,0.469,613192.6,613192.6,8831.7,8831.7,39389.79,0.064,4.46
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11001,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին, արհմիություններին","Քաղաքացիական հասարակության ինստիտուտների կայացման և հասարակական սեկտորի զարգացմանը նպաստող նյութերի ստեղծում, միջոցառումների, կլոր սեղանների, հանրային քննարկումների դասընթացների կազմակերպում",Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,310388.5,310575.4,118575.3,118575.3,47106.8,0.152,0.397,186849.8,186849.8,46712.5,46712.5,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,310388.5,310575.4,118575.3,118575.3,47106.8,0.152,0.397,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12002,Աջակցություն կուսակցությունների դաշինքներին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ,Տրանսֆերտների տրամադրում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,310388.5,310575.4,118575.3,118575.3,47106.8,0.152,0.397,103538.7,103725.6,51862.8,51862.8,47106.8,0.454,0.908
ՀՀ վարչապետի  աշխատակազմ,1074,Հանրային կարծիքի ուսումնասիրություններ,Նպաստել տնտեսական և քաղաքական որոշումների կայացման գործընթացի արդյունավետության բարձրացմանը,"ՀՀ կառավարության գործունեության, կյանքի որակի և համայնքային կարիքների գնահատումների իրականացում",11001,"Հայաստանի Հանրապետության կառավարության գործունեության գնահատականների, կյանքի որակի և համայնքային կարիքների գնահատման հետազոտություններ","ՀՀ Կառավարության գործունեության գնահատականների,կյանքի որակի և համայնքային կարիքների գնահատման նպատակով ընտրանքային հետազոտությունների անցկացում, տրամադրում նախարարություններին, օգտագործում գերակա խնդիրների և միջոցառումների կազմման ժամանակ",Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,123278.0,123278.0,24655.6,24655.6,0.0,0.0,0.0,123278.0,123278.0,24655.6,24655.6,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1078,Աջակցություն մարդասիրական ծրագրերին,"Աջակցել տեղական և օտարերկրյա կազմակերպությունների կողմից առողջապահական, կրթական և սոցիալական ոլորտներին տրամադրվող մարդասիրական ծրագրերի իրականացմանը",Մարդասիրական ծրագրերի իրականացման ապահովում,11001,Պետական աջակցություն տեղական և օտարերկրյա կազմակերպությունների կողմից իրականացվող մարդասիրական ծրագրերին,"Մարդասիրական բեռներ  փոխադրող օտարերկրյա օդանավերի  աերոնավիգացիոն  սպասարկման, թռիչք-վայրէջքի, օդանավերի կանգառի և վերգետնյա սպասարկումների ու մատուցված ծառայությունների փոխհատուցում.",Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,10000.0,10000.0,3000.0,3000.0,0.0,0.0,0.0,10000.0,10000.0,3000.0,3000.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11001,Հանրային իրազեկման ապահովում,"Հանրային կապերի և տեղեկատվության ոլորտի ուսումնասիրություններ, վերլուծություններ և տպագիր, էլեկտրոնային և հեռարձակվող մամուլի ամենօրյա մշտադիտարկումներ",Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,1089061.3,1089061.3,213555.0,213555.0,163692.15,0.15,0.767,733555.6,733555.6,137137.6,137137.6,91425.07,0.125,0.667
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11002,Պետական մամուլի հրատարակում,Պետական մամուլի հրատարակում,Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,1089061.3,1089061.3,213555.0,213555.0,163692.15,0.15,0.767,83156.9,83156.9,14359.0,14359.0,12250.58,0.147,0.853
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11003,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,1089061.3,1089061.3,213555.0,213555.0,163692.15,0.15,0.767,175500.0,175500.0,43875.0,43875.0,43875.0,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ",Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,1089061.3,1089061.3,213555.0,213555.0,163692.15,0.15,0.767,96848.8,96848.8,18183.4,18183.4,16141.5,0.167,0.888
ՀՀ վարչապետի  աշխատակազմ,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,9405.8,9405.8,0.0,0.0,0.0,0.0,0.0,9405.8,9405.8,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,5929279.1,5930448.69,1170435.4,1171604.99,917342.03,0.155,0.783,4564942.6,4564942.6,919581.2,919581.2,712461.65,0.156,0.775
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11002,Օրենսդրության  իրավական ակտերի կարգավորում,"ՀՀ կարգավորող նորմատիվ իրավական ակտերի վերանայում, նոր կարգավորող օրենսդրական նորմերի ուսումնասիրություն, դրանց սահմանման նպատակահարմարության վերլուծության և դրանց ազդեցության գնահատում",Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,5929279.1,5930448.69,1170435.4,1171604.99,917342.03,0.155,0.783,110332.7,110332.7,22066.5,22066.5,22066.0,0.2,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11003,Տվյալների փոխանակման միջգերատեսչական կապի ապահովում,Հայաստանի Հանրապետությունում պետական մարմինների և ուսումնական հաստատությունների  տվյալների փոխանակման կապի ապահովում և սպասարկում,Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,5929279.1,5930448.69,1170435.4,1171604.99,917342.03,0.155,0.783,612680.0,612680.0,122536.0,122536.0,83166.67,0.136,0.679
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,"Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում, հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում",Ծառայությունների մատուցում,20439178.8,20441840.29,3711558.2,3714032.79,1966093.32,0.096,0.529,5929279.1,5930448.69,1170435.4,1171604.99,917342.03,0.155,0.783,23600.0,23600.0,8100.0,8100.0,2748.67,0.116,0.339
