state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,program_annual_plan,program_rev_annual_plan,program_actual,program_actual_vs_rev_annual_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11001,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին, արհմիություններին","Քաղաքացիական հասարակության ինստիտուտների կայացման և հասարակական սեկտորի զարգացմանը նպաստող նյութերի ստեղծում, միջոցառումների, կլոր սեղանների, հանրային քննարկումների դասընթացների կազմակերպում",Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,310388.5,172306.5,154447.6,0.896,186849.8,14900.9,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11002,Աջակցություն հասարակական կազմակերպություններին,«Իրազեկ քաղաքացիների միավորման Ստեփանակերտի գրասենյակ» խորհրդատվական հասարակական կազմակերպության և «Թրանսփարենսի ինթերնեշնլ» հակակոռուպցիոն կենտրոնի կողմից ընտրություններին դիտորդական առաքելության իրականացում,Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,310388.5,172306.5,154447.6,0.896,0.0,33680.0,30722.0,0.912
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,16668356.9,18372581.3,14120700.9,0.769,310388.5,172306.5,154447.6,0.896,20000.0,20000.0,20000.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12002,Աջակցություն կուսակցությունների դաշինքներին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ,Տրանսֆերտների տրամադրում,16668356.9,18372581.3,14120700.9,0.769,310388.5,172306.5,154447.6,0.896,103538.7,103725.6,103725.6,1.0
ՀՀ վարչապետի  աշխատակազմ,1074,Հանրային կարծիքի ուսումնասիրություններ,Նպաստել տնտեսական և քաղաքական որոշումների կայացման գործընթացի արդյունավետության բարձրացմանը,"ՀՀ կառավարության գործունեության, կյանքի որակի և համայնքային կարիքների գնահատումների իրականացում",11001,"Հայաստանի Հանրապետության կառավարության գործունեության գնահատականների, կյանքի որակի և համայնքային կարիքների գնահատման հետազոտություններ","ՀՀ Կառավարության գործունեության գնահատականների,կյանքի որակի և համայնքային կարիքների գնահատման նպատակով ընտրանքային հետազոտությունների անցկացում, տրամադրում նախարարություններին, օգտագործում գերակա խնդիրների և միջոցառումների կազմման ժամանակ",Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,123278.0,27.8,0.0,0.0,123278.0,27.8,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1078,Աջակցություն մարդասիրական ծրագրերին,"Աջակցել տեղական և օտարերկրյա կազմակերպությունների կողմից առողջապահական, կրթական և սոցիալական ոլորտներին տրամադրվող մարդասիրական ծրագրերի իրականացմանը",Մարդասիրական ծրագրերի իրականացման ապահովում,11001,Պետական աջակցություն տեղական և օտարերկրյա կազմակերպությունների կողմից իրականացվող մարդասիրական ծրագրերին,"Մարդասիրական բեռներ  փոխադրող օտարերկրյա օդանավերի  աերոնավիգացիոն  սպասարկման, թռիչք-վայրէջքի, օդանավերի կանգառի և վերգետնյա սպասարկումների ու մատուցված ծառայությունների փոխհատուցում.",Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,10000.0,1400.0,0.0,0.0,10000.0,1400.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում_x000D_","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_",11001,Հանրային իրազեկման ապահովում,"Հանրային կապերի և տեղեկատվության ոլորտի ուսումնասիրություններ, վերլուծություններ և տպագիր, էլեկտրոնային և հեռարձակվող մամուլի ամենօրյա մշտադիտարկումներ_x000D_",Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,1089061.3,1154400.2,1097636.5,0.951,733555.6,733555.6,698041.9,0.952
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում_x000D_","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_",11002,Պետական մամուլի հրատարակում,Պետական մամուլի հրատարակում,Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,1089061.3,1154400.2,1097636.5,0.951,83156.9,83156.9,83156.9,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում_x000D_","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_",11003,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,1089061.3,1154400.2,1097636.5,0.951,175500.0,175500.0,175500.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում_x000D_","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_",11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ_x000D_",Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,1089061.3,1154400.2,1097636.5,0.951,96848.8,96848.8,96848.8,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում_x000D_","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_",11005,«Նորավանք» գիտակրթական հիմնադրամի լուծարման գործընթացով պայմանավորված պարտավորությունների մարմանն աջակցություն,«Նորավանք» գիտակրթական հիմնադրամի լուծարման գործընթացով պայմանավորված առկա ֆինանսական պարտավորությունների մարմանն աջակցություն,Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,1089061.3,1154400.2,1097636.5,0.951,0.0,16438.9,16438.9,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում_x000D_","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_",11006,Հանրությանը «Հայաստանի վերափոխման ռազմավարություն 2050»-ի տեսլականի ուղերձների ներկայացում,"«Հայաստանի վերափոխման ռազմավարություն 2050»-ի տեսլականի ուղերձները հանրությանը ներկայացնելու և պատշաճ ձևով հաղորդակցվելու նպատակով ցուցապաստառների տպագրություն, գովազդային ծառայությունների ձեռքբերում_x000D_",Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,1089061.3,1154400.2,1097636.5,0.951,0.0,48900.0,27650.0,0.565
ՀՀ վարչապետի  աշխատակազմ,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում_x000D_,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը_x000D_",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,9405.8,9405.8,3738.2,0.397,9405.8,9405.8,3738.2,0.397
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,5929279.1,7671308.9,7210373.6,0.94,4564942.6,4825142.6,4480065.8,0.928
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11002,Օրենսդրության  իրավական ակտերի կարգավորում,"ՀՀ կարգավորող նորմատիվ իրավական ակտերի վերանայում, նոր կարգավորող օրենսդրական նորմերի ուսումնասիրություն, դրանց սահմանման նպատակահարմարության վերլուծության և դրանց ազդեցության գնահատում",Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,5929279.1,7671308.9,7210373.6,0.94,110332.7,75412.9,56023.7,0.743
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11003,Տվյալների փոխանակման միջգերատեսչական կապի ապահովում,Հայաստանի Հանրապետությունում պետական մարմինների և ուսումնական հաստատությունների  տվյալների փոխանակման կապի ապահովում և սպասարկում,Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,5929279.1,7671308.9,7210373.6,0.94,612680.0,612680.0,542894.0,0.886
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,"Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում, հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում",Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,5929279.1,7671308.9,7210373.6,0.94,23600.0,23600.0,19936.1,0.845
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11005,Սպասարկման ծառայություններ,ՀՀ Կառավարական շենքերի և այլ գույքի սպասարկում_x000D_,Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,5929279.1,7671308.9,7210373.6,0.94,462558.5,462558.5,462558.5,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11006,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումներ,Ծառայությունների մատուցում,16668356.9,18372581.3,14120700.9,0.769,5929279.1,7671308.9,7210373.6,0.94,0.0,387120.7,387091.4,1.0
