state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",11002,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,ՀՀ ֆինանսների նախարարության և ՌԴ ֆինանսների նախարարության միջև` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,4174467.6,4543641.5,1491395.7,1860569.6,263696.48,0.058,0.142,57627.6,57627.6,28800.0,28800.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",11003,ՌԴ-ի կառավարության աջակցությամբ իրականացվող ԵՏՄ-ի անդամակցության շրջանակներում ՀՀ-ին տեխնիկական և ֆինանսական  աջակցություն ցուցաբերելու դրամաշնորհային ծրագիր,ՌԴ-ի կառավարության աջակցությամբ իրականացվող ԵՏՄ-ի անդամակցության շրջանակներում ՀՀ-ին տեխնիկական և ֆինանսական  աջակցություն ցուցաբերելու դրամաշնորհային ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,4174467.6,4543641.5,1491395.7,1860569.6,263696.48,0.058,0.142,0.0,369173.9,0.0,369173.9,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32001,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի և սարքավորումների ձեռքբերում,ՀԲ-ի աջակցությամբ իրականացվող  Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի  և սարքավորումների ձեռքբերում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,4174467.6,4543641.5,1491395.7,1860569.6,263696.48,0.058,0.142,1861684.2,1861684.2,547901.5,547901.5,161083.41,0.087,0.294
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32002,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագիր շրջանակներում ԿՖԿՏՀ ներդրում,ՀՀ ֆինանսների նախարարության և ՌԴ ֆինանսների նախարարության միջև` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում Կառավարության ֆինանսական կառավարման տեղեկատվական համակարգերի ներդրում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,4174467.6,4543641.5,1491395.7,1860569.6,263696.48,0.058,0.142,1560747.5,1560747.5,780361.4,780361.4,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",11001,Համաշխարհային բանկի աջակցությամբ իրականացվող Տարածքային զարգացման հիմնադրամի ծրագրի կառավարում,Տարածքային զարգացման հիմնադրամի ծրագիր` ՀՀ աղքատ և խոցելի խմբերի կյանքի ստանդարտների բարձրացման նպատակով,Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,3770821.9,3770821.9,1929842.2,1929842.2,775261.72,0.206,0.402,323254.8,323254.8,169245.8,169245.8,130656.97,0.404,0.772
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",11002,ԱՄՆ Միջազգային զարգացման գործակալության աջակցությամբ իրականացվող Տեղական ինքնակառավարման բարեփոխումների դրամաշնորհային ծրագիր,"Օժանդակության տրամադրում տեղական և տարածքային ինքնակառավարման մարմիններին միջհամայնքային ենթածրագրերի նախագծման, ընտրության և իրականացման աշխատանքներում:",Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,3770821.9,3770821.9,1929842.2,1929842.2,775261.72,0.206,0.402,4802.7,4802.7,3262.7,3262.7,674.5,0.14,0.207
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12001,"Համաշխարհային բանկի աջակցությամբ իրականացվող  Տարածքային զարգացման հիմնադրամի ծրագրի շրջանակներում ՀՀ տարածքներում ջրագծերի, առողջապահության, կրթության, մշակույթի, հատուկ խնամքի և  ենթակառուցվածքների ոլորտի վերականգնման և  շինարարության աշխատանքներ","Տարածքային զարգացման հիմնադրամի ծրագրով նախատեսված ՀՀ տարածքներում ջրագծերի, առողջապահության, կրթության օբյեկտների, մշակույթային տների, ծերանոցների, մանկատների, հատուկ դպրոցների, մանկապարտեզների և կոյուղու օբյեկտների հիմնանորոգում և շինարարություն",Տրանսֆերտների տրամադրում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,3770821.9,3770821.9,1929842.2,1929842.2,775261.72,0.206,0.402,2820764.9,2820764.9,1534613.3,1534613.3,565335.74,0.2,0.368
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12002,"Համաշխարհային բանկի աջակցությամբ իրականացվող Սոցիալական ներդրումների և տեղական զարգացման  դրամաշնորհային ծրագրի շրջանակներում oժանդակության տրամադրում, միջհամայնքային ենթածրագրերի նախագծման, ընտրության և իրականացման աշխատանքներում:","Ծրագրով նախատեսված է տեխնիկայի, սարքավորումների տրամադրում և ենթակառուցվածքների վերականգնում/կառուցում",Տրանսֆերտների տրամադրում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,3770821.9,3770821.9,1929842.2,1929842.2,775261.72,0.206,0.402,8806.9,8806.9,8806.9,8806.9,31278.57,3.552,3.552
ՀՀ վարչապետի  աշխատակազմ,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12003,"ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղական ինքնակառավարման բարեփոխումների դրամաշնորհային ծրագրի շրջանակներում ՀՀ խոշորացվող համայնքներում հանրային ծառայությունների բարելավում, ընդլայնում, միջհամայնքային ենթածրագրերի նախագծում, ընտրություն և իրականացում:",Տեղական ինքնակառավարման բարեփոխումների ծրագրով նախատեսված ՀՀ խոշորացված համայնքներին տեխնիկայի տրամադրում և ենթակառուցվածքների վերականգնում/կառուցում,Տրանսֆերտների տրամադրում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,3770821.9,3770821.9,1929842.2,1929842.2,775261.72,0.206,0.402,613192.6,613192.6,213913.5,213913.5,47315.94,0.077,0.221
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11001,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին, արհմիություններին","Քաղաքացիական հասարակության ինստիտուտների կայացման և հասարակական սեկտորի զարգացմանը նպաստող նյութերի ստեղծում, միջոցառումների, կլոր սեղանների, հանրային քննարկումների դասընթացների կազմակերպում",Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,310388.5,145725.6,165287.7,93862.8,67106.8,0.461,0.715,186849.8,22000.0,93424.9,22000.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,310388.5,145725.6,165287.7,93862.8,67106.8,0.461,0.715,20000.0,20000.0,20000.0,20000.0,20000.0,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12002,Աջակցություն կուսակցությունների դաշինքներին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ,Տրանսֆերտների տրամադրում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,310388.5,145725.6,165287.7,93862.8,67106.8,0.461,0.715,103538.7,103725.6,51862.8,51862.8,47106.8,0.454,0.908
ՀՀ վարչապետի  աշխատակազմ,1074,Հանրային կարծիքի ուսումնասիրություններ,Նպաստել տնտեսական և քաղաքական որոշումների կայացման գործընթացի արդյունավետության բարձրացմանը,"ՀՀ կառավարության գործունեության, կյանքի որակի և համայնքային կարիքների գնահատումների իրականացում",11001,"Հայաստանի Հանրապետության կառավարության գործունեության գնահատականների, կյանքի որակի և համայնքային կարիքների գնահատման հետազոտություններ","ՀՀ Կառավարության գործունեության գնահատականների,կյանքի որակի և համայնքային կարիքների գնահատման նպատակով ընտրանքային հետազոտությունների անցկացում, տրամադրում նախարարություններին, օգտագործում գերակա խնդիրների և միջոցառումների կազմման ժամանակ",Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,123278.0,27.8,55475.1,0.0,0.0,0.0,0.0,123278.0,27.8,55475.1,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1078,Աջակցություն մարդասիրական ծրագրերին,"Աջակցել տեղական և օտարերկրյա կազմակերպությունների կողմից առողջապահական, կրթական և սոցիալական ոլորտներին տրամադրվող մարդասիրական ծրագրերի իրականացմանը",Մարդասիրական ծրագրերի իրականացման ապահովում,11001,Պետական աջակցություն տեղական և օտարերկրյա կազմակերպությունների կողմից իրականացվող մարդասիրական ծրագրերին,"Մարդասիրական բեռներ  փոխադրող օտարերկրյա օդանավերի  աերոնավիգացիոն  սպասարկման, թռիչք-վայրէջքի, օդանավերի կանգառի և վերգետնյա սպասարկումների ու մատուցված ծառայությունների փոխհատուցում.",Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,10000.0,10000.0,3000.0,3000.0,0.0,0.0,0.0,10000.0,10000.0,3000.0,3000.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11001,Հանրային իրազեկման ապահովում,"Հանրային կապերի և տեղեկատվության ոլորտի ուսումնասիրություններ, վերլուծություններ և տպագիր, էլեկտրոնային և հեռարձակվող մամուլի ամենօրյա մշտադիտարկումներ",Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,1089061.3,1105500.2,475640.7,492079.6,467651.14,0.423,0.95,733555.6,733555.6,311849.3,311849.3,311849.3,0.425,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11002,Պետական մամուլի հրատարակում,Պետական մամուլի հրատարակում,Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,1089061.3,1105500.2,475640.7,492079.6,467651.14,0.423,0.95,83156.9,83156.9,34165.0,34165.0,27698.09,0.333,0.811
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11003,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,1089061.3,1105500.2,475640.7,492079.6,467651.14,0.423,0.95,175500.0,175500.0,87750.0,87750.0,87750.0,0.5,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ",Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,1089061.3,1105500.2,475640.7,492079.6,467651.14,0.423,0.95,96848.8,96848.8,41876.4,41876.4,40353.75,0.417,0.964
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11005,«Նորավանք» գիտակրթական հիմնադրամի լուծարման գործընթացով պայմանավորված պարտավորությունների մարմանն աջակցություն,«Նորավանք» գիտակրթական հիմնադրամի լուծարման գործընթացով պայմանավորված առկա ֆինանսական պարտավորությունների մարմանն աջակցություն,Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,1089061.3,1105500.2,475640.7,492079.6,467651.14,0.423,0.95,0.0,16438.9,0.0,16438.9,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,9405.8,9405.8,4702.9,4702.9,1032.0,0.11,0.219,9405.8,9405.8,4702.9,4702.9,1032.0,0.11,0.219
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,20439178.8,21463749.92,9046954.3,10059490.52,5651189.5,0.263,0.562,5929279.1,6763766.24,2656610.1,3354297.24,2702913.61,0.4,0.806,4564942.6,4778142.6,2027556.4,2124081.3,1723598.44,0.361,0.811
