state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11002,Պետական կառավարման գործընթացներին քաղաքացիական հասարակության մասնակցության ապահովում,Հանրային խորհրդի բնականոն գործունեության  ապահովում,Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,73813.0,120789.7,14889.3,61866.0,10453.3,0.087,0.169,12000.0,12000.0,4436.0,4436.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11003,Աջակցություն հասարակական կազմակերպություններին,Աջակցություն հասարակական կազմակերպություններին,Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,73813.0,120789.7,14889.3,61866.0,10453.3,0.087,0.169,41813.0,88789.7,10453.3,57430.0,10453.3,0.118,0.182
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,73813.0,120789.7,14889.3,61866.0,10453.3,0.087,0.169,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11001,Հանրային իրազեկում և հասարակական-քաղաքագիտական հետազոտություններ,"Կառավարության գործունեության լուսաբանում, թեմատիկ վերլուծություններ և ԶԼՄ-ների ամենօրյա մշտադիտարկում",Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,860658.2,860658.2,177736.0,177736.0,172233.1,0.2,0.969,444810.8,444810.8,88962.2,88962.2,88962.2,0.2,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11002,Պետական մամուլի հրատարակում,Պետական մամուլի հրատարակում,Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,860658.2,860658.2,177736.0,177736.0,172233.1,0.2,0.969,84069.5,84069.5,14011.6,14011.6,13963.5,0.166,0.997
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ",Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,860658.2,860658.2,177736.0,177736.0,172233.1,0.2,0.969,98187.4,98187.4,16364.6,16364.6,10909.7,0.111,0.667
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",12001,«Միր» միջպետական հեռուստառադիոընկերության ՀՀ մասնաբաժնի վճար,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Տրանսֆերտների տրամադրում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,860658.2,860658.2,177736.0,177736.0,172233.1,0.2,0.969,233590.5,233590.5,58397.6,58397.6,58397.6,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,16184.0,16184.0,0.0,0.0,0.0,0.0,0.0,16184.0,16184.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,8214440.0,7735205.5,1869578.9,1721482.1,1022411.4,0.132,0.594,5348169.8,4752680.0,1095993.0,889031.9,721732.1,0.152,0.812
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,"Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում, հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում",Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,8214440.0,7735205.5,1869578.9,1721482.1,1022411.4,0.132,0.594,23600.0,23600.0,8100.0,8100.0,1981.3,0.084,0.245
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11005,Սպասարկման ծառայություններ,ՀՀ Կառավարական շենքերի և այլ գույքի սպասարկում,Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,8214440.0,7735205.5,1869578.9,1721482.1,1022411.4,0.132,0.594,455714.7,455714.7,113928.7,113928.7,113928.7,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11007,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",,,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,8214440.0,7735205.5,1869578.9,1721482.1,1022411.4,0.132,0.594,0.0,1555.4,0.0,1555.4,1555.4,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11010,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների շահագործում և սպասարկում,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների  շահագործման և սպասարկման ծառայություններ,Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,8214440.0,7735205.5,1869578.9,1721482.1,1022411.4,0.132,0.594,469823.5,469741.5,117455.9,117373.9,117373.9,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11015,Պետական աջակցություն Հայաստանի Հանրապետությունում և արտերկրում ներդրումային և ՊՄԳ ծրագրերի իրականացմանը,"Օտարերկրյա ուղղակի ներդրումների ներգրավում, ներդրողներին խորհրդատվության և աջակացության տրամադրում, օտարերկրյա ներդրումային ծրագրերին բաժնեմասնակցություն, ՊՄԳ ոլորտի զարգացման խթանում, ՊՄԳ ծրագրերի զարգացման աջակցություն",Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,8214440.0,7735205.5,1869578.9,1721482.1,1022411.4,0.132,0.594,1800000.0,1800000.0,519871.3,519871.3,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,12006,Պետական սեփականություն հանդիսացող կառույցների ու տարածքների պայմանների բարելավման ապահովում,Պետական սեփականություն հանդիսացող կառույցների ու տարածքների պայմանների բարելավման ապահովում,Տրանսֆերտների տրամադրում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,8214440.0,7735205.5,1869578.9,1721482.1,1022411.4,0.132,0.594,0.0,114781.9,0.0,57390.9,57390.9,0.5,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31001,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,8214440.0,7735205.5,1869578.9,1721482.1,1022411.4,0.132,0.594,92132.0,92132.0,7980.0,7980.0,5879.5,0.064,0.737
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31002,ՀՀ վարչապետի աշխատակազմի տեխնիկական հագեցվածության բարելավում,ՀՀ վարչապետի աշխատակազմի աշխատանքային պայմանների բարելավման նպատակով վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,8214440.0,7735205.5,1869578.9,1721482.1,1022411.4,0.132,0.594,25000.0,25000.0,6250.0,6250.0,2569.6,0.103,0.411
ՀՀ վարչապետի  աշխատակազմ,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11007,Քայլ դեպի տուն,"Սփյուռքի հայ երիտասարդության և պատանիների ուսումնաճանաչողական այցելությունների, հայերենի ուսուցման դասընթացների կազմակերպում և հայրենիքի մասին գիտելիքների փոխանցում",Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,374619.5,503056.5,66331.5,66331.5,39870.1,0.079,0.601,83649.1,83649.1,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11008,Սփյուռքի երիտասարդ առաջնորդների վերապատրաստում,"Հայաստանյան իրականության վերաբերյալ իրազեկվածության մակարդակի բարձրացում, համայնքային գործունեության ակտիվացմանը նպաստող նոր հմտությունների ձեռքբերում, Սփյուռքի երիտասարդ առաջնորդների ցանցի ընդլայնում",Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,374619.5,503056.5,66331.5,66331.5,39870.1,0.079,0.601,11806.7,11806.7,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11010,Հայաստան-Սփյուռք գործակցության վերաբերյալ իրազեկման ապահովում,"Հայաստան-Սփյուռք համագործակցության, հայրենադարձության, Սփյուռքից ներդրումների, Հայաստան-Սփյուռք գործակցության ծրագրերի ներկայացման ուղղություններով հեռուստահաղորդումների, տեսանյութերի պատվիրում և Սփյուռքում արբանյակային հեռարձակում",Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,374619.5,503056.5,66331.5,66331.5,39870.1,0.079,0.601,60000.0,60000.0,2125.0,2125.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11011,Աշխատանք Սփյուռքի համայնքներում,"Աշխատանքային այցելություններ Սփյուռքի համայնքներ՛ մոտիկից ծանոթանալու համայնքների խնդիրներին, դրանց լուծման ուղիների  քննարկում և մշակում, տեղերում մասնակցելու կազմակերպված մշակութային, համայնքային և այլ միջոցառումներին",Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,374619.5,503056.5,66331.5,66331.5,39870.1,0.079,0.601,51045.8,51045.8,23380.0,17438.1,5220.2,0.102,0.299
ՀՀ վարչապետի  աշխատակազմ,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11012,«ի Գործ» սփյուռքահայ մասնագետների ներգրավում ՀՀ  և Արցախի պետական կառավարման համակարգում,Սփյուռքի մասնագիտական ներուժի ներգրավում ՀՀ և Արցախի պետական կառավարման համակարգում,Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,374619.5,503056.5,66331.5,66331.5,39870.1,0.079,0.601,123872.2,252309.2,26758.0,32699.9,32149.9,0.127,0.983
ՀՀ վարչապետի  աշխատակազմ,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11013,Հայրենադարձության և ինտեգրման կենտրոն,Հայրենադարձների ինտեգրման կենտրոնը հանդիսանալու է որպես համապարփակ հարթակ՛ օգնելով սփյուռքահայերին հայրենադարձության բոլոր գործընթացներում,Ծառայությունների մատուցում,19539583.9,21383736.1,5123138.4,5558341.1,2762263.0,0.129,0.497,374619.5,503056.5,66331.5,66331.5,39870.1,0.079,0.601,34245.7,34245.7,11568.5,11568.5,0.0,0.0,0.0
