state_body,state_body_total,program_code,program_name,program_goal,program_result_desc,program_total,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,subprogram_total
ՀՀ վարչապետի աշխատակազմ,23659907.3,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում_x000D_,Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում՝ ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում՝ հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:_x000D_,6673637.8,32002,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագիր շրջանակներում ԿՖԿՏՀ ներդրում,ՀՀ ֆինանսների նախարարության և ՌԴ ֆինանսների նախարարության միջև` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում Կառավարության ֆինանսական կառավարման տեղեկատվական համակարգերի ներդրում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1820363.1
ՀՀ վարչապետի աշխատակազմ,23659907.3,1033,Աջակցություն քաղաքական կուսակցություններին՝ հասարակական կազմակերպություններին և արհմիություններին,Քաղաքացիական հասարակության զարգացում,Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում՝ տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ,135725.6,11002,Պետական կառավարման գործընթացներին քաղաքացիական հասարակության մասնակցության ապահովում,Հանրային խորհրդի բնականոն գործունեության  ապահովում,Ծառայությունների մատուցում,12000.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1033,Աջակցություն քաղաքական կուսակցություններին՝ հասարակական կազմակերպություններին և արհմիություններին,Քաղաքացիական հասարակության զարգացում,Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում՝ տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ,135725.6,12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,20000.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1033,Աջակցություն քաղաքական կուսակցություններին՝ հասարակական կազմակերպություններին և արհմիություններին,Քաղաքացիական հասարակության զարգացում,Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում՝ տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ,135725.6,12002,Աջակցություն կուսակցություններին և կուսակցությունների դաշինքներին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ_x000D_,Տրանսֆերտների տրամադրում,103725.6
ՀՀ վարչապետի աշխատակազմ,23659907.3,1078,Աջակցություն մարդասիրական ծրագրերին,Աջակցել տեղական և օտարերկրյա կազմակերպությունների կողմից առողջապահական՝ կրթական և սոցիալական ոլորտներին տրամադրվող մարդասիրական ծրագրերի իրականացմանը,Մարդասիրական ծրագրերի իրականացման ապահովում,2382300.0,12001,Միջազգային  կազմակերպություններին վճարումներ_x000D_,Միջազգային  կազմակերպությունների աշխատանքներին ՀՀ մասնակցության ապահովում,Տրանսֆերտների տրամադրում,2382300.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1091,Հանրային իրազեկում,"Հանրային կապերի՝ պետական մարմինների թափանցիկության՝ տեղեկատվության մատչելիության ապահովում_x000D_
_x000D_",Հանրության իրազեկվածության մակարդակի բարելավում՝ ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_,1108862.5,11001,Հանրային իրազեկում և հասարակական-քաղաքագիտական հետազոտություններ,"Կառավարության գործունեության լուսաբանում, թեմատիկ վերլուծություններ և ԶԼՄ-ների ամենօրյա մշտադիտարկում_x000D_
_x000D_
_x000D_
_x000D_",Ծառայությունների մատուցում,733555.6
ՀՀ վարչապետի աշխատակազմ,23659907.3,1091,Հանրային իրազեկում,"Հանրային կապերի՝ պետական մարմինների թափանցիկության՝ տեղեկատվության մատչելիության ապահովում_x000D_
_x000D_",Հանրության իրազեկվածության մակարդակի բարելավում՝ ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_,1108862.5,11002,Պետական մամուլի հրատարակում,Պետական մամուլի հրատարակում,Ծառայությունների մատուցում,84069.5
ՀՀ վարչապետի աշխատակազմ,23659907.3,1091,Հանրային իրազեկում,"Հանրային կապերի՝ պետական մարմինների թափանցիկության՝ տեղեկատվության մատչելիության ապահովում_x000D_
_x000D_",Հանրության իրազեկվածության մակարդակի բարելավում՝ ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_,1108862.5,11003,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Ծառայությունների մատուցում,193050.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1091,Հանրային իրազեկում,"Հանրային կապերի՝ պետական մարմինների թափանցիկության՝ տեղեկատվության մատչելիության ապահովում_x000D_
_x000D_",Հանրության իրազեկվածության մակարդակի բարելավում՝ ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում_x000D_,1108862.5,11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ_x000D_",Ծառայությունների մատուցում,98187.4
ՀՀ վարչապետի աշխատակազմ,23659907.3,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում_x000D_,Քաղաքացիական ծառայության ոլորտում անկախ՝ արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը_x000D_,25212.0,11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,25212.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,Աջակցել կառավարության՝ վարչապետի և փոխվարչապետերի գործունեությանը,ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,7187414.2,11001,Ծառայությունների՝ ծրագրերի համակարգում,Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում՝ վերահսկողության կատարման գործընթացում,Ծառայությունների մատուցում,5436433.8
ՀՀ վարչապետի աշխատակազմ,23659907.3,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,Աջակցել կառավարության՝ վարչապետի և փոխվարչապետերի գործունեությանը,ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,7187414.2,11003,Տվյալների փոխանակման միջգերատեսչական կապի ապահովում,Հայաստանի Հանրապետությունում պետական մարմինների և ուսումնական հաստատությունների  տվյալների փոխանակման կապի ապահովում և սպասարկում,Ծառայությունների մատուցում,575960.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,Աջակցել կառավարության՝ վարչապետի և փոխվարչապետերի գործունեությանը,ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,7187414.2,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում՝ հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում,Ծառայությունների մատուցում,23600.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,Աջակցել կառավարության՝ վարչապետի և փոխվարչապետերի գործունեությանը,ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,7187414.2,11005,Սպասարկման ծառայություններ,ՀՀ Կառավարական շենքերի և այլ գույքի սպասարկում_x000D_,Ծառայությունների մատուցում,455714.7
ՀՀ վարչապետի աշխատակազմ,23659907.3,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,Աջակցել կառավարության՝ վարչապետի և փոխվարչապետերի գործունեությանը,ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,7187414.2,11010,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների շահագործում և սպասարկում,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների  շահագործման և սպասարկման ծառայություններ_x000D_,Ծառայությունների մատուցում,453573.7
ՀՀ վարչապետի աշխատակազմ,23659907.3,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,Աջակցել կառավարության՝ վարչապետի և փոխվարչապետերի գործունեությանը,ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,7187414.2,31001,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում_x000D_,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում_x000D_,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,92132.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,Աջակցել կառավարության՝ վարչապետի և փոխվարչապետերի գործունեությանը,ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,7187414.2,31002,ՀՀ վարչապետի աշխատակազմի տեխնիկական հագեցվածության բարելավում,ՀՀ վարչապետի աշխատակազմի աշխատանքային պայմանների բարելավման նպատակով վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,150000.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,Հայաստանի և Սփյուռքի միջև կրթական՝ մշակութային և երիտասարդական հաղորդակցության՝ ճանաչողության և տեղեկացվածության մակարդակի բարձրացում,450114.6,11007,Քայլ դեպի տուն,"Սփյուռքի հայ երիտասարդության և պատանիների ճանաչողական այցելությունների, հայերենի ուսուցման և հայրենագիտության դասընթացների կազմակերպում",Ծառայությունների մատուցում,139874.6
ՀՀ վարչապետի աշխատակազմ,23659907.3,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,Հայաստանի և Սփյուռքի միջև կրթական՝ մշակութային և երիտասարդական հաղորդակցության՝ ճանաչողության և տեղեկացվածության մակարդակի բարձրացում,450114.6,11008,Սփյուռքի երիտասարդ առաջնորդների վերապատրաստում,"ՀՀ-ի մասին ճանաչողական և  համայնքային գործիչների վերապատրաստման դասընթացների կազմակերպում, Հայաստանի ներքին քաղաքականությանը իրազեկության ապահովում",Ծառայությունների մատուցում,25000.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,Հայաստանի և Սփյուռքի միջև կրթական՝ մշակութային և երիտասարդական հաղորդակցության՝ ճանաչողության և տեղեկացվածության մակարդակի բարձրացում,450114.6,11009,Հանրային ոլորտում սփյուռքահայ երիտասարդ մասնագետների պրակտիկայի կազմակերպում,"Սփյուռքի երիտասարդ մասնագետների համար պրակտիկաների կազմակերպում ՀՀ հանրային քաղաքականության ոլորտում,  ՀՀ զարգացման նոր ծրագրերի մշակում՛ նկատի ունենալով միջազգային փորձը_x000D_",Ծառայությունների մատուցում,90240.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,Հայաստանի և Սփյուռքի միջև կրթական՝ մշակութային և երիտասարդական հաղորդակցության՝ ճանաչողության և տեղեկացվածության մակարդակի բարձրացում,450114.6,11010,Հայաստան-Սփյուռք գործակցության վերաբերյալ իրազեկման ապահովում,"Հայաստան-Սփյուռք համագործակցության, հայրենադարձության, Սփյուռքից ներդրումների, Հայաստան-Սփյուռք գործակցության ծրագրերի ներկայացման ուղղություններով հեռուստահաղորդումների, տեսանյութերի պատվիրում և Սփյուռքում արբանյակային հեռարձակում",Ծառայությունների մատուցում,60000.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,Հայաստանի և Սփյուռքի միջև կրթական՝ մշակութային և երիտասարդական հաղորդակցության՝ ճանաչողության և տեղեկացվածության մակարդակի բարձրացում,450114.6,11011,Աշխատանք Սփյուռքի համայնքներում,"Համայնքների խնդիրներին ծանոթանալու, դրանց լուծման ուղիների քննարկման, համայնքներում կազմակերպված միջոցառումներին մասնակցության, ՀՀ կառավարության Հայաստան-Սփյուռք գործակցության զարգացման ծրագրերի ներկայացման և այլ նպատակներով այցելությունների իրականացում_x000D_",Ծառայությունների մատուցում,125000.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,Հայաստանի և Սփյուռքի միջև կրթական՝ մշակութային և երիտասարդական հաղորդակցության՝ ճանաչողության և տեղեկացվածության մակարդակի բարձրացում,450114.6,12001,Աջակցություն Վրաստանի հայալեզու լրատվամիջոցներին,"Հայկական լրատվամիջոցների,գործող կայք էջերի և հեռուստաալիքների միջոցով հայ ազգաբնակչության շրջանում՛ տարածաշրջանի քաղաքական,սոցիալական,ազգային և մշակութային կյանքի վերաբերյալ տեղեկատվության տարածում",Տրանսֆերտների տրամադրում,10000.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,11001,Առողջապահության ոլորտում վերահսկողության ծառայություններ,Առողջապահության՝ աշխատողների առողջության և անվտանգության ապահովման բնագավառում վերահսկողության իրականացում,Ծառայությունների մատուցում,1083643.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,11002,Բնապահպանության ոլորտում վերահսկողության ծառայություններ,Շրջակա միջավայրի վրա վնասակար ներգործությունների և բնական ռեսուրսների գերշահագործման վերահսկողության իրականացում,Ծառայությունների մատուցում,900064.8
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,11003,Կրթության ոլորտում վերահսկողության ծառայություններ,Կրթության ոլորտում տեսչական վերահսկողության ծառայությունների իրականացում,Ծառայությունների մատուցում,228792.1
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,11004,Շուկայի վերահսկողության ծառայություններ,Տեխնիկական կանոնակարգի պահանջների և չափագիտական կանոնների ու նորմերի պահպանման վերահսկողություն,Ծառայությունների մատուցում,192415.4
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,11005,Արտադրանքի և որակի վերահսկողության ծառայություններ,Արտադրանքի և ծառայությունների մատուցման ոլորտում տեխնիկական կանոնակարգերի պահանջների և չափագիտական կանոնների ու նորմերի վերահսկողության իրականացում,Ծառայությունների մատուցում,15000.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,11006,Քաղաքաշինության և ճարտարապետության բնագավառում վերահսկողության ծառայություններ,Քաղաքաշինության՝ տեխնիկական և հրդեհային անվտանգության՝ տրանսպորտի՝ էներգետիկայի՝ պետական և տեղական նշանակության գեոդեզիական և քարտեզագրական աշխատանքների և հողօգտագործման բնագավառներում վերահսկողության իրականացում,Ծառայությունների մատուցում,933801.4
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,11007,Սննդամթերքի անվտանգության բնագավառում վերահսկողության իրականացման ծառայություններ,Սննդամթերքի՝ անասնաբուժության և բուսասանիտարիայի ոլորտներում վերահսկողության իրականացում՝ պետությանը և հանրությանը սպառնացող վտանգների հայտնաբերում՝ ներթափանցման և տարածման կանխարգելում:,Ծառայությունների մատուցում,1439334.8
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,31001,Բնապահպանության և ընդերքի տեսչական մարմնի կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,Բնապահպանության և ընդերքի տեսչական մարմնի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,23704.8
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,31002,Կրթության տեսչական մարմնի կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,Կրթության տեսչական մարմնի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3178.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,31003,Շուկայի վերահսկողության տեսչական մարմնի կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,Շուկայի վերահսկողության տեսչական մարմնի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,37894.0
ՀՀ վարչապետի աշխատակազմ,23659907.3,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,4945030.8,31004,"Քաղաքաշինության, տեխնիկական և հրդեհային անվտանգության տեսչական մարմնի կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում","Քաղաքաշինության, տեխնիկական և հրդեհային անվտանգության տեսչական մարմնի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռք բերում",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,42367.5
